Vuosi,Kk,Pv,Klo,Aikavyöhyke,Lumensyvyys (cm)
2012,3,22,00:00,UTC,76
2012,3,23,00:00,UTC,92
2012,3,24,00:00,UTC,92
2012,3,25,00:00,UTC,92
2012,3,26,00:00,UTC,76
2012,3,27,00:00,UTC,81
2012,3,28,00:00,UTC,86
2012,3,29,00:00,UTC,77
2012,3,30,00:00,UTC,77
2012,3,31,00:00,UTC,93
2012,4,1,00:00,UTC,92
2012,4,2,00:00,UTC,92
2012,4,3,00:00,UTC,77
2012,4,4,00:00,UTC,78
2012,4,5,00:00,UTC,79
2012,4,6,00:00,UTC,78
2012,4,7,00:00,UTC,92
2012,4,8,00:00,UTC,93
2012,4,9,00:00,UTC,92
2012,4,10,00:00,UTC,77
2012,4,11,00:00,UTC,80
2012,4,12,00:00,UTC,78
2012,4,13,00:00,UTC,74
2012,4,14,00:00,UTC,90
2012,4,15,00:00,UTC,99
2012,4,16,00:00,UTC,79
2012,4,17,00:00,UTC,75
2012,4,18,00:00,UTC,76
2012,4,19,00:00,UTC,81
2012,4,20,00:00,UTC,79
2012,4,21,00:00,UTC,96
2012,4,22,00:00,UTC,98
2012,4,23,00:00,UTC,76
2012,4,24,00:00,UTC,73
2012,4,25,00:00,UTC,71
2012,4,26,00:00,UTC,69
2012,4,27,00:00,UTC,67
2012,4,28,00:00,UTC,81
2012,4,29,00:00,UTC,74
2012,4,30,00:00,UTC,53
2012,5,1,00:00,UTC,66
2012,5,2,00:00,UTC,48
2012,5,3,00:00,UTC,46
2012,5,4,00:00,UTC,43
2012,5,5,00:00,UTC,58
2012,5,6,00:00,UTC,76
2012,5,7,00:00,UTC,47
2012,5,8,00:00,UTC,41
2012,5,9,00:00,UTC,37
2012,5,10,00:00,UTC,29
2012,5,11,00:00,UTC,24
2012,5,12,00:00,UTC,42
2012,5,13,00:00,UTC,39
2012,5,14,00:00,UTC,11
2012,5,15,00:00,UTC,3
2012,5,16,00:00,UTC,0
2012,5,17,00:00,UTC,7
2012,5,18,00:00,UTC,-1
2012,5,19,00:00,UTC,-1
2012,5,20,00:00,UTC,-1
2012,5,21,00:00,UTC,-1
2012,5,22,00:00,UTC,-1
2012,5,23,00:00,UTC,-1
2012,5,24,00:00,UTC,-1
2012,5,25,00:00,UTC,-1
2012,5,26,00:00,UTC,-1
2012,5,27,00:00,UTC,-1
2012,5,28,00:00,UTC,-1
2012,5,29,00:00,UTC,-1
2012,5,30,00:00,UTC,-1
2012,5,31,00:00,UTC,-1
2012,6,1,00:00,UTC,-1
2012,6,2,00:00,UTC,-1
2012,6,3,00:00,UTC,-1
2012,6,4,00:00,UTC,-1
2012,6,5,00:00,UTC,-1
2012,6,6,00:00,UTC,-1
2012,6,7,00:00,UTC,-1
2012,6,8,00:00,UTC,-1
2012,6,9,00:00,UTC,-1
2012,6,27,00:00,UTC,-1
2012,6,28,00:00,UTC,-1
2012,6,29,00:00,UTC,-1
2012,9,1,00:00,UTC,-1
2012,9,2,00:00,UTC,-1
2012,9,3,00:00,UTC,-1
2012,9,4,00:00,UTC,-1
2012,9,5,00:00,UTC,-1
2012,9,6,00:00,UTC,-1
2012,9,7,00:00,UTC,-1
2012,9,8,00:00,UTC,-1
2012,9,9,00:00,UTC,-1
2012,9,10,00:00,UTC,-1
2012,9,11,00:00,UTC,-1
2012,9,12,00:00,UTC,-1
2012,9,13,00:00,UTC,-1
2012,9,14,00:00,UTC,-1
2012,9,15,00:00,UTC,-1
2012,9,16,00:00,UTC,-1
2012,9,17,00:00,UTC,-1
2012,9,18,00:00,UTC,-1
2012,9,19,00:00,UTC,-1
2012,9,20,00:00,UTC,-1
2012,9,21,00:00,UTC,-1
2012,9,22,00:00,UTC,-1
2012,9,23,00:00,UTC,-1
2012,9,24,00:00,UTC,-1
2012,9,25,00:00,UTC,-1
2012,9,26,00:00,UTC,-1
2012,9,27,00:00,UTC,-1
2012,9,28,00:00,UTC,-1
2012,9,29,00:00,UTC,-1
2012,9,30,00:00,UTC,-1
2012,10,1,00:00,UTC,-1
2012,10,2,00:00,UTC,-1
2012,10,3,00:00,UTC,-1
2012,10,4,00:00,UTC,-1
2012,10,5,00:00,UTC,-1
2012,10,6,00:00,UTC,-1
2012,10,7,00:00,UTC,-1
2012,10,8,00:00,UTC,-1
2012,10,9,00:00,UTC,-1
2012,10,10,00:00,UTC,-1
2012,10,11,00:00,UTC,-1
2012,10,12,00:00,UTC,-1
2012,10,13,00:00,UTC,-1
2012,10,14,00:00,UTC,-1
2012,10,15,00:00,UTC,-1
2012,10,16,00:00,UTC,-1
2012,10,17,00:00,UTC,2
2012,10,18,00:00,UTC,1
2012,10,19,00:00,UTC,1
2012,10,20,00:00,UTC,-1
2012,10,21,00:00,UTC,-1
2012,10,22,00:00,UTC,1
2012,10,23,00:00,UTC,1
2012,10,24,00:00,UTC,-1
2012,10,25,00:00,UTC,0
2012,10,26,00:00,UTC,0
2012,10,27,00:00,UTC,-1
2012,10,28,00:00,UTC,-1
2012,10,29,00:00,UTC,1
2012,10,30,00:00,UTC,1
2012,10,31,00:00,UTC,6
2012,11,1,00:00,UTC,8
2012,11,2,00:00,UTC,2
2012,11,3,00:00,UTC,2
2012,11,4,00:00,UTC,13
2012,11,5,00:00,UTC,20
2012,11,6,00:00,UTC,23
2012,11,7,00:00,UTC,22
2012,11,8,00:00,UTC,22
2012,11,9,00:00,UTC,22
2012,11,10,00:00,UTC,21
2012,11,11,00:00,UTC,18
2012,11,12,00:00,UTC,12
2012,11,13,00:00,UTC,13
2012,11,14,00:00,UTC,13
2012,11,15,00:00,UTC,13
2012,11,16,00:00,UTC,13
2012,11,17,00:00,UTC,12
2012,11,18,00:00,UTC,11
2012,11,19,00:00,UTC,9
2012,11,20,00:00,UTC,9
2012,11,21,00:00,UTC,9
2012,11,22,00:00,UTC,5
2012,11,23,00:00,UTC,4
2012,11,24,00:00,UTC,3
2012,11,25,00:00,UTC,3
2012,11,26,00:00,UTC,2
2012,11,27,00:00,UTC,0
2012,11,28,00:00,UTC,0
2012,11,29,00:00,UTC,0
2012,11,30,00:00,UTC,0
2012,12,1,00:00,UTC,3
2012,12,2,00:00,UTC,4
2012,12,3,00:00,UTC,7
2012,12,4,00:00,UTC,5
2012,12,5,00:00,UTC,6
2012,12,6,00:00,UTC,6
2012,12,7,00:00,UTC,6
2012,12,8,00:00,UTC,9
2012,12,9,00:00,UTC,11
2012,12,10,00:00,UTC,10
2012,12,11,00:00,UTC,13
2012,12,12,00:00,UTC,14
2012,12,13,00:00,UTC,13
2012,12,14,00:00,UTC,18
2012,12,15,00:00,UTC,19
2012,12,16,00:00,UTC,19
2012,12,17,00:00,UTC,19
2012,12,18,00:00,UTC,18
2012,12,19,00:00,UTC,17
2012,12,20,00:00,UTC,18
2012,12,21,00:00,UTC,19
2012,12,22,00:00,UTC,17
2012,12,23,00:00,UTC,17
2012,12,24,00:00,UTC,19
2012,12,25,00:00,UTC,18
2012,12,26,00:00,UTC,20
2012,12,27,00:00,UTC,23
2012,12,28,00:00,UTC,35
2012,12,29,00:00,UTC,33
2012,12,30,00:00,UTC,34
2012,12,31,00:00,UTC,36
2013,1,1,00:00,UTC,38
2013,1,2,00:00,UTC,43
2013,1,3,00:00,UTC,41
2013,1,4,00:00,UTC,40
2013,1,5,00:00,UTC,39
2013,1,6,00:00,UTC,38
2013,1,7,00:00,UTC,40
2013,1,8,00:00,UTC,39
2013,1,9,00:00,UTC,46
2013,1,10,00:00,UTC,46
2013,1,11,00:00,UTC,44
2013,1,12,00:00,UTC,43
2013,1,13,00:00,UTC,41
2013,1,14,00:00,UTC,41
2013,1,15,00:00,UTC,40
2013,1,16,00:00,UTC,41
2013,1,17,00:00,UTC,41
2013,1,18,00:00,UTC,42
2013,1,19,00:00,UTC,45
2013,1,20,00:00,UTC,45
2013,1,21,00:00,UTC,45
2013,1,22,00:00,UTC,45
2013,1,23,00:00,UTC,45
2013,1,24,00:00,UTC,45
2013,1,25,00:00,UTC,46
2013,1,26,00:00,UTC,46
2013,1,27,00:00,UTC,50
2013,1,28,00:00,UTC,53
2013,1,29,00:00,UTC,61
2013,1,30,00:00,UTC,59
2013,1,31,00:00,UTC,67
2013,2,1,00:00,UTC,67
2013,2,2,00:00,UTC,69
2013,2,3,00:00,UTC,73
2013,2,4,00:00,UTC,73
2013,2,5,00:00,UTC,72
2013,2,6,00:00,UTC,70
2013,2,7,00:00,UTC,69
2013,2,8,00:00,UTC,67
2013,2,9,00:00,UTC,66
2013,2,10,00:00,UTC,65
2013,2,11,00:00,UTC,65
2013,2,12,00:00,UTC,64
2013,2,13,00:00,UTC,65
2013,2,14,00:00,UTC,65
2013,2,15,00:00,UTC,64
2013,2,16,00:00,UTC,65
2013,2,17,00:00,UTC,67
2013,2,18,00:00,UTC,66
2013,2,19,00:00,UTC,66
2013,2,20,00:00,UTC,65
2013,2,21,00:00,UTC,66
2013,2,22,00:00,UTC,68
2013,2,23,00:00,UTC,68
2013,2,24,00:00,UTC,66
2013,2,25,00:00,UTC,66
2013,2,26,00:00,UTC,66
2013,2,27,00:00,UTC,66
2013,2,28,00:00,UTC,68
2013,3,1,00:00,UTC,68
2013,3,2,00:00,UTC,68
2013,3,3,00:00,UTC,67
2013,3,4,00:00,UTC,67
2013,3,5,00:00,UTC,67
2013,3,6,00:00,UTC,75
2013,3,7,00:00,UTC,76
2013,3,8,00:00,UTC,78
2013,3,9,00:00,UTC,77
2013,3,10,00:00,UTC,76
2013,3,11,00:00,UTC,75
2013,3,12,00:00,UTC,74
2013,3,13,00:00,UTC,73
2013,3,14,00:00,UTC,73
2013,3,15,00:00,UTC,74
2013,3,16,00:00,UTC,73
2013,3,17,00:00,UTC,73
2013,3,18,00:00,UTC,73
2013,3,19,00:00,UTC,73
2013,3,20,00:00,UTC,73
2013,3,21,00:00,UTC,73
2013,3,22,00:00,UTC,73
2013,3,23,00:00,UTC,73
2013,3,24,00:00,UTC,73
2013,3,25,00:00,UTC,72
2013,3,26,00:00,UTC,72
2013,3,27,00:00,UTC,72
2013,3,28,00:00,UTC,71
2013,3,29,00:00,UTC,72
2013,3,30,00:00,UTC,72
2013,3,31,00:00,UTC,71
2013,4,1,00:00,UTC,71
2013,4,2,00:00,UTC,71
2013,4,3,00:00,UTC,72
2013,4,4,00:00,UTC,71
2013,4,5,00:00,UTC,71
2013,4,6,00:00,UTC,70
2013,4,7,00:00,UTC,71
2013,4,8,00:00,UTC,71
2013,4,9,00:00,UTC,70
2013,4,10,00:00,UTC,70
2013,4,11,00:00,UTC,70
2013,4,12,00:00,UTC,70
2013,4,13,00:00,UTC,70
2013,4,14,00:00,UTC,67
2013,4,15,00:00,UTC,64
2013,4,16,00:00,UTC,56
2013,4,17,00:00,UTC,50
2013,4,18,00:00,UTC,45
2013,4,19,00:00,UTC,40
2013,4,20,00:00,UTC,35
2013,4,21,00:00,UTC,32
2013,4,22,00:00,UTC,31
2013,4,23,00:00,UTC,28
2013,4,24,00:00,UTC,27
2013,4,25,00:00,UTC,26
2013,4,26,00:00,UTC,25
2013,4,27,00:00,UTC,24
2013,4,28,00:00,UTC,22
2013,4,29,00:00,UTC,22
2013,4,30,00:00,UTC,20
2013,5,1,00:00,UTC,18
2013,5,2,00:00,UTC,14
2013,5,3,00:00,UTC,15
2013,5,4,00:00,UTC,12
2013,5,5,00:00,UTC,12
2013,5,6,00:00,UTC,8
2013,5,7,00:00,UTC,-1
2013,5,8,00:00,UTC,-1
2013,5,9,00:00,UTC,-1
2013,5,10,00:00,UTC,-1
2013,5,11,00:00,UTC,-1
2013,5,12,00:00,UTC,-1
2013,5,13,00:00,UTC,-1
2013,5,14,00:00,UTC,-1
2013,5,15,00:00,UTC,-1
2013,5,16,00:00,UTC,-1
2013,5,17,00:00,UTC,-1
2013,5,18,00:00,UTC,-1
2013,5,19,00:00,UTC,-1
2013,5,20,00:00,UTC,-1
2013,5,21,00:00,UTC,-1
2013,5,22,00:00,UTC,-1
2013,5,23,00:00,UTC,-1
2013,5,24,00:00,UTC,-1
2013,5,25,00:00,UTC,-1
2013,5,26,00:00,UTC,-1
2013,5,27,00:00,UTC,-1
2013,5,28,00:00,UTC,-1
2013,5,29,00:00,UTC,-1
2013,5,30,00:00,UTC,-1
2013,5,31,00:00,UTC,-1
2013,6,1,00:00,UTC,-1
2013,6,2,00:00,UTC,-1
2013,6,3,00:00,UTC,-1
2013,9,25,00:00,UTC,-1
2013,9,26,00:00,UTC,-1
2013,9,27,00:00,UTC,-1
2013,9,28,00:00,UTC,-1
2013,9,29,00:00,UTC,-1
2013,9,30,00:00,UTC,-1
2013,10,1,00:00,UTC,-1
2013,10,2,00:00,UTC,-1
2013,10,3,00:00,UTC,-1
2013,10,4,00:00,UTC,-1
2013,10,5,00:00,UTC,-1
2013,10,6,00:00,UTC,-1
2013,10,7,00:00,UTC,-1
2013,10,8,00:00,UTC,-1
2013,10,9,00:00,UTC,-1
2013,10,10,00:00,UTC,-1
2013,10,11,00:00,UTC,-1
2013,10,12,00:00,UTC,-1
2013,10,13,00:00,UTC,-1
2013,10,14,00:00,UTC,-1
2013,10,15,00:00,UTC,-1
2013,10,16,00:00,UTC,1
2013,10,17,00:00,UTC,1
2013,10,18,00:00,UTC,1
2013,10,19,00:00,UTC,0
2013,10,20,00:00,UTC,2
2013,10,21,00:00,UTC,2
2013,10,22,00:00,UTC,2
2013,10,23,00:00,UTC,6
2013,10,24,00:00,UTC,9
2013,10,25,00:00,UTC,9
2013,10,26,00:00,UTC,10
2013,10,27,00:00,UTC,12
2013,10,28,00:00,UTC,8
2013,10,29,00:00,UTC,4
2013,10,30,00:00,UTC,-1
2013,10,31,00:00,UTC,-1
2013,11,1,00:00,UTC,-1
2013,11,2,00:00,UTC,0
2013,11,3,00:00,UTC,0
2013,11,4,00:00,UTC,1
2013,11,5,00:00,UTC,8
2013,11,6,00:00,UTC,13
2013,11,7,00:00,UTC,17
2013,11,8,00:00,UTC,17
2013,11,9,00:00,UTC,19
2013,11,10,00:00,UTC,15
2013,11,11,00:00,UTC,14
2013,11,12,00:00,UTC,14
2013,11,13,00:00,UTC,13
2013,11,14,00:00,UTC,14
2013,11,15,00:00,UTC,13
2013,11,16,00:00,UTC,14
2013,11,17,00:00,UTC,16
2013,11,18,00:00,UTC,16
2013,11,19,00:00,UTC,16
2013,11,20,00:00,UTC,17
2013,11,21,00:00,UTC,17
2013,11,22,00:00,UTC,16
2013,11,23,00:00,UTC,16
2013,11,24,00:00,UTC,17
2013,11,25,00:00,UTC,19
2013,11,26,00:00,UTC,18
2013,11,27,00:00,UTC,24
2013,11,28,00:00,UTC,28
2013,11,29,00:00,UTC,27
2013,11,30,00:00,UTC,27
2013,12,1,00:00,UTC,29
2013,12,2,00:00,UTC,29
2013,12,3,00:00,UTC,28
2013,12,4,00:00,UTC,27
2013,12,5,00:00,UTC,27
2013,12,6,00:00,UTC,30
2013,12,7,00:00,UTC,28
2013,12,8,00:00,UTC,30
2013,12,9,00:00,UTC,30
2013,12,10,00:00,UTC,31
2013,12,11,00:00,UTC,37
2013,12,12,00:00,UTC,32
2013,12,13,00:00,UTC,35
2013,12,14,00:00,UTC,34
2013,12,15,00:00,UTC,34
2013,12,16,00:00,UTC,36
2013,12,17,00:00,UTC,37
2013,12,18,00:00,UTC,36
2013,12,19,00:00,UTC,36
2013,12,20,00:00,UTC,43
2013,12,21,00:00,UTC,49
2013,12,22,00:00,UTC,50
2013,12,23,00:00,UTC,51
2013,12,24,00:00,UTC,52
2013,12,25,00:00,UTC,56
2013,12,26,00:00,UTC,46
2013,12,27,00:00,UTC,40
2013,12,28,00:00,UTC,41
2013,12,29,00:00,UTC,36
2013,12,30,00:00,UTC,33
2013,12,31,00:00,UTC,33
2014,1,1,00:00,UTC,37
2014,1,2,00:00,UTC,38
2014,1,3,00:00,UTC,38
2014,1,4,00:00,UTC,38
2014,1,5,00:00,UTC,39
2014,1,6,00:00,UTC,40
2014,1,7,00:00,UTC,44
2014,1,8,00:00,UTC,48
2014,1,9,00:00,UTC,54
2014,1,10,00:00,UTC,58
2014,1,11,00:00,UTC,56
2014,1,12,00:00,UTC,55
2014,1,13,00:00,UTC,54
2014,1,14,00:00,UTC,54
2014,1,15,00:00,UTC,54
2014,1,16,00:00,UTC,53
2014,1,17,00:00,UTC,52
2014,1,18,00:00,UTC,53
2014,1,19,00:00,UTC,53
2014,1,20,00:00,UTC,54
2014,1,21,00:00,UTC,54
2014,1,22,00:00,UTC,53
2014,1,23,00:00,UTC,56
2014,1,24,00:00,UTC,57
2014,1,25,00:00,UTC,56
2014,1,26,00:00,UTC,56
2014,1,27,00:00,UTC,55
2014,1,28,00:00,UTC,58
2014,1,29,00:00,UTC,60
2014,1,30,00:00,UTC,59
2014,1,31,00:00,UTC,59
2014,2,1,00:00,UTC,58
2014,2,2,00:00,UTC,60
2014,2,3,00:00,UTC,61
2014,2,4,00:00,UTC,59
2014,2,5,00:00,UTC,59
2014,2,6,00:00,UTC,57
2014,2,7,00:00,UTC,57
2014,2,8,00:00,UTC,53
2014,2,9,00:00,UTC,66
2014,2,10,00:00,UTC,62
2014,2,11,00:00,UTC,66
2014,2,12,00:00,UTC,70
2014,2,13,00:00,UTC,70
2014,2,14,00:00,UTC,74
2014,2,15,00:00,UTC,74
2014,2,16,00:00,UTC,73
2014,2,17,00:00,UTC,74
2014,2,18,00:00,UTC,73
2014,2,19,00:00,UTC,72
2014,2,20,00:00,UTC,73
2014,2,21,00:00,UTC,74
2014,2,22,00:00,UTC,76
2014,2,23,00:00,UTC,75
2014,2,24,00:00,UTC,75
2014,2,25,00:00,UTC,69
2014,2,26,00:00,UTC,65
2014,2,27,00:00,UTC,64
2014,2,28,00:00,UTC,65
2014,3,1,00:00,UTC,65
2014,3,2,00:00,UTC,67
2014,3,3,00:00,UTC,64
2014,3,4,00:00,UTC,68
2014,3,5,00:00,UTC,69
2014,3,6,00:00,UTC,68
2014,3,7,00:00,UTC,68
2014,3,8,00:00,UTC,68
2014,3,9,00:00,UTC,65
2014,3,10,00:00,UTC,65
2014,3,11,00:00,UTC,63
2014,3,12,00:00,UTC,62
2014,3,13,00:00,UTC,61
2014,3,14,00:00,UTC,61
2014,3,15,00:00,UTC,60
2014,3,16,00:00,UTC,61
2014,3,17,00:00,UTC,60
2014,3,18,00:00,UTC,60
2014,3,19,00:00,UTC,60
2014,3,20,00:00,UTC,61
2014,3,21,00:00,UTC,68
2014,3,22,00:00,UTC,74
2014,3,23,00:00,UTC,72
2014,3,24,00:00,UTC,77
2014,3,25,00:00,UTC,74
2014,3,26,00:00,UTC,73
2014,3,27,00:00,UTC,73
2014,3,28,00:00,UTC,69
2014,3,29,00:00,UTC,67
2014,3,30,00:00,UTC,65
2014,3,31,00:00,UTC,64
2014,4,1,00:00,UTC,64
2014,4,2,00:00,UTC,65
2014,4,3,00:00,UTC,64
2014,4,4,00:00,UTC,64
2014,4,5,00:00,UTC,65
2014,4,6,00:00,UTC,64
2014,4,7,00:00,UTC,63
2014,4,8,00:00,UTC,63
2014,4,9,00:00,UTC,63
2014,4,10,00:00,UTC,63
2014,4,11,00:00,UTC,65
2014,4,12,00:00,UTC,64
2014,4,13,00:00,UTC,63
2014,4,14,00:00,UTC,60
2014,4,15,00:00,UTC,57
2014,4,16,00:00,UTC,55
2014,4,17,00:00,UTC,55
2014,4,18,00:00,UTC,52
2014,4,19,00:00,UTC,49
2014,4,20,00:00,UTC,43
2014,4,21,00:00,UTC,41
2014,4,22,00:00,UTC,38
2014,4,23,00:00,UTC,37
2014,4,24,00:00,UTC,36
2014,4,25,00:00,UTC,34
2014,4,26,00:00,UTC,32
2014,4,27,00:00,UTC,29
2014,4,28,00:00,UTC,25
2014,4,29,00:00,UTC,24
2014,4,30,00:00,UTC,22
2014,5,1,00:00,UTC,22
2014,5,2,00:00,UTC,21
2014,5,3,00:00,UTC,21
2014,5,4,00:00,UTC,20
2014,5,5,00:00,UTC,20
2014,5,6,00:00,UTC,17
2014,5,7,00:00,UTC,17
2014,5,8,00:00,UTC,16
2014,5,9,00:00,UTC,13
2014,5,10,00:00,UTC,8
2014,5,11,00:00,UTC,4
2014,5,12,00:00,UTC,-1
2014,5,13,00:00,UTC,-1
2014,5,14,00:00,UTC,-1
2014,5,15,00:00,UTC,-1
2014,5,16,00:00,UTC,-1
2014,5,17,00:00,UTC,-1
2014,5,18,00:00,UTC,-1
2014,5,19,00:00,UTC,-1
2014,5,20,00:00,UTC,-1
2014,5,21,00:00,UTC,0
2014,5,22,00:00,UTC,-1
2014,5,23,00:00,UTC,-1
2014,5,24,00:00,UTC,-1
2014,5,25,00:00,UTC,-1
2014,5,26,00:00,UTC,-1
2014,5,27,00:00,UTC,-1
2014,5,28,00:00,UTC,-1
2014,5,29,00:00,UTC,-1
2014,5,30,00:00,UTC,-1
2014,5,31,00:00,UTC,-1
2014,6,1,00:00,UTC,-1
2014,6,2,00:00,UTC,-1
2014,6,3,00:00,UTC,-1
2014,6,4,00:00,UTC,-1
2014,6,5,00:00,UTC,-1
2014,6,6,00:00,UTC,-1
2014,6,7,00:00,UTC,-1
2014,6,8,00:00,UTC,-1
2014,6,9,00:00,UTC,-1
2014,6,10,00:00,UTC,-1
2014,6,11,00:00,UTC,-1
2014,6,12,00:00,UTC,-1
2014,6,13,00:00,UTC,-1
2014,6,14,00:00,UTC,-1
2014,6,15,00:00,UTC,-1
2014,6,16,00:00,UTC,-1
2014,6,17,00:00,UTC,-1
2014,6,18,00:00,UTC,-1
2014,6,19,00:00,UTC,-1
2014,6,20,00:00,UTC,-1
2014,6,21,00:00,UTC,-1
2014,6,22,00:00,UTC,-1
2014,6,23,00:00,UTC,-1
2014,6,24,00:00,UTC,-1
2014,6,25,00:00,UTC,-1
2014,6,26,00:00,UTC,-1
2014,6,27,00:00,UTC,-1
2014,6,28,00:00,UTC,-1
2014,6,29,00:00,UTC,-1
2014,6,30,00:00,UTC,-1
2014,7,1,00:00,UTC,-1
2014,7,2,00:00,UTC,-1
2014,7,3,00:00,UTC,-1
2014,7,4,00:00,UTC,-1
2014,7,5,00:00,UTC,-1
2014,7,6,00:00,UTC,-1
2014,7,7,00:00,UTC,-1
2014,7,12,00:00,UTC,-1
2014,7,13,00:00,UTC,-1
2014,7,14,00:00,UTC,-1
2014,7,15,00:00,UTC,-1
2014,7,16,00:00,UTC,-1
2014,7,17,00:00,UTC,-1
2014,7,18,00:00,UTC,-1
2014,7,19,00:00,UTC,-1
2014,7,20,00:00,UTC,-1
2014,7,21,00:00,UTC,-1
2014,7,22,00:00,UTC,-1
2014,7,23,00:00,UTC,-1
2014,7,24,00:00,UTC,-1
2014,7,25,00:00,UTC,-1
2014,7,26,00:00,UTC,-1
2014,7,27,00:00,UTC,-1
2014,7,28,00:00,UTC,-1
2014,7,29,00:00,UTC,-1
2014,7,30,00:00,UTC,-1
2014,7,31,00:00,UTC,-1
2014,8,1,00:00,UTC,-1
2014,8,2,00:00,UTC,-1
2014,8,3,00:00,UTC,-1
2014,8,4,00:00,UTC,-1
2014,8,5,00:00,UTC,-1
2014,8,6,00:00,UTC,-1
2014,8,7,00:00,UTC,-1
2014,8,8,00:00,UTC,-1
2014,8,9,00:00,UTC,-1
2014,8,10,00:00,UTC,-1
2014,8,11,00:00,UTC,-1
2014,8,12,00:00,UTC,-1
2014,8,13,00:00,UTC,-1
2014,8,14,00:00,UTC,-1
2014,8,15,00:00,UTC,-1
2014,8,16,00:00,UTC,-1
2014,8,17,00:00,UTC,-1
2014,8,18,00:00,UTC,-1
2014,9,20,00:00,UTC,-1
2014,9,21,00:00,UTC,-1
2014,9,22,00:00,UTC,-1
2014,9,23,00:00,UTC,-1
2014,9,24,00:00,UTC,-1
2014,9,25,00:00,UTC,20
2014,9,26,00:00,UTC,15
2014,9,27,00:00,UTC,2
2014,9,28,00:00,UTC,0
2014,9,29,00:00,UTC,-1
2014,9,30,00:00,UTC,-1
2014,10,1,00:00,UTC,-1
2014,10,2,00:00,UTC,-1
2014,10,3,00:00,UTC,-1
2014,10,4,00:00,UTC,-1
2014,10,5,00:00,UTC,-1
2014,10,6,00:00,UTC,-1
2014,10,7,00:00,UTC,-1
2014,10,8,00:00,UTC,-1
2014,10,9,00:00,UTC,-1
2014,10,10,00:00,UTC,-1
2014,10,11,00:00,UTC,4
2014,10,12,00:00,UTC,4
2014,10,13,00:00,UTC,3
2014,10,14,00:00,UTC,3
2014,10,15,00:00,UTC,4
2014,10,16,00:00,UTC,3
2014,10,17,00:00,UTC,3
2014,10,18,00:00,UTC,3
2014,10,19,00:00,UTC,2
2014,10,20,00:00,UTC,3
2014,10,21,00:00,UTC,2
2014,10,22,00:00,UTC,3
2014,10,23,00:00,UTC,4
2014,10,24,00:00,UTC,4
2014,10,25,00:00,UTC,11
2014,10,26,00:00,UTC,7
2014,10,27,00:00,UTC,-1
2014,10,28,00:00,UTC,-1
2014,10,29,00:00,UTC,-1
2014,10,30,00:00,UTC,-1
2014,10,31,00:00,UTC,-1
2014,11,1,00:00,UTC,-1
2014,11,2,00:00,UTC,2
2014,11,3,00:00,UTC,0
2014,11,4,00:00,UTC,-1
2014,11,5,00:00,UTC,-1
2014,11,6,00:00,UTC,-1
2014,11,7,00:00,UTC,-1
2014,11,8,00:00,UTC,-1
2014,11,9,00:00,UTC,-1
2014,11,10,00:00,UTC,-1
2014,11,11,00:00,UTC,-1
2014,11,12,00:00,UTC,-1
2014,11,13,00:00,UTC,-1
2014,11,14,00:00,UTC,-1
2014,11,15,00:00,UTC,-1
2014,11,16,00:00,UTC,3
2014,11,17,00:00,UTC,3
2014,11,18,00:00,UTC,3
2014,11,19,00:00,UTC,3
2014,11,20,00:00,UTC,3
2014,11,21,00:00,UTC,3
2014,11,22,00:00,UTC,3
2014,11,23,00:00,UTC,3
2014,11,24,00:00,UTC,4
2014,11,25,00:00,UTC,8
2014,11,26,00:00,UTC,10
2014,11,27,00:00,UTC,10
2014,11,28,00:00,UTC,10
2014,11,29,00:00,UTC,10
2014,11,30,00:00,UTC,9
2014,12,1,00:00,UTC,9
2014,12,2,00:00,UTC,10
2014,12,3,00:00,UTC,22
2014,12,4,00:00,UTC,21
2014,12,5,00:00,UTC,19
2014,12,6,00:00,UTC,18
2014,12,7,00:00,UTC,17
2014,12,8,00:00,UTC,18
2014,12,9,00:00,UTC,17
2014,12,10,00:00,UTC,17
2014,12,11,00:00,UTC,21
2014,12,12,00:00,UTC,21
2014,12,13,00:00,UTC,25
2014,12,14,00:00,UTC,23
2014,12,15,00:00,UTC,25
2014,12,16,00:00,UTC,26
2014,12,17,00:00,UTC,27
2014,12,18,00:00,UTC,27
2014,12,19,00:00,UTC,26
2014,12,20,00:00,UTC,31
2014,12,21,00:00,UTC,31
2014,12,22,00:00,UTC,30
2014,12,23,00:00,UTC,29
2014,12,24,00:00,UTC,28
2014,12,25,00:00,UTC,29
2014,12,26,00:00,UTC,29
2014,12,27,00:00,UTC,29
2014,12,28,00:00,UTC,28
2014,12,29,00:00,UTC,29
2014,12,30,00:00,UTC,38
2014,12,31,00:00,UTC,39
2015,1,1,00:00,UTC,38
2015,1,2,00:00,UTC,37
2015,1,3,00:00,UTC,43
2015,1,4,00:00,UTC,44
2015,1,5,00:00,UTC,43
2015,1,6,00:00,UTC,43
2015,1,7,00:00,UTC,44
2015,1,8,00:00,UTC,45
2015,1,9,00:00,UTC,46
2015,1,10,00:00,UTC,48
2015,1,11,00:00,UTC,47
2015,1,12,00:00,UTC,47
2015,1,13,00:00,UTC,50
2015,1,14,00:00,UTC,53
2015,1,15,00:00,UTC,54
2015,1,16,00:00,UTC,52
2015,1,17,00:00,UTC,54
2015,1,18,00:00,UTC,56
2015,1,19,00:00,UTC,55
